res_id,has_financial_barrier,has_condition_barrier,has_violation_barrier,has_store_accessibility_barrier,has_park_accessibility_barrier,barrier_count,has_any_barrier,has_multiple_barriers
03PGE2348000,False,False,False,False,False,0,False,False
03PHI1442001,False,False,False,False,False,0,False,False
03PJH2658000,False,False,False,False,False,0,False,False
03PJS2137000,True,False,False,False,False,1,True,False
03PLA1937000,False,False,False,False,False,0,False,False
03PLA2341002,False,False,False,False,False,0,False,False
03PLA2761001,True,False,False,False,False,1,True,False
03PME0349000,False,False,False,False,False,0,False,False
03PML2751001,False,False,False,False,False,0,False,False
03POA2238003,False,False,False,False,False,0,False,False
03PPA1561000,True,False,False,False,False,1,True,False
03PRE1748001,False,False,False,False,False,0,False,False
03RAA3040002,False,False,False,False,False,0,False,False
03RBY0942000,True,False,False,False,False,1,True,False
03REA2044000,False,False,False,False,False,0,False,False
03RHA0949000,False,False,False,False,False,0,False,False
03RKE1552000,False,False,False,False,False,0,False,False
03RKN0155002,True,False,False,False,False,1,True,False
03RKN2955000,False,False,False,False,False,0,False,False
03RMA0138000,False,False,False,False,False,0,False,False
03RMA1254003,False,False,False,False,False,0,False,False
03RME0360000,False,False,False,False,False,0,False,False
03RML0760003,False,False,False,False,False,0,False,False
03RPA1958001,False,False,False,False,False,0,False,False
03RPL0358000,False,False,False,False,False,0,False,False
03RRD0153001,False,False,False,False,False,0,False,False
03RRD1553000,False,False,False,False,False,0,False,False
03RRH0861000,True,False,False,False,False,1,True,False
03RTS2948000,False,False,False,False,False,0,False,False
03SAE0551000,False,False,False,False,False,0,False,False
03SBA2647001,True,False,False,False,False,1,True,False
03SBY2153000,False,False,False,False,False,0,False,False
03SCE3046000,False,False,False,False,False,0,False,False
03SDA0159002,False,False,False,False,False,0,False,False
03SDD1338001,False,False,False,False,False,0,False,False
03SDO0159000,True,False,False,False,False,1,True,False
03SEA2142000,False,False,False,False,False,0,False,False
03SEA2932001,False,False,False,False,False,0,False,False
03SEH1763000,False,False,False,False,False,0,False,False
03SEN1760002,True,False,False,False,False,1,True,False
03SEN2958000,False,False,False,False,False,0,False,False
03SFA2445001,False,False,False,False,False,0,False,False
03SFS1136000,False,False,False,False,False,0,False,False
03SIA2151000,True,False,False,False,False,1,True,False
03SJN2735000,False,False,False,False,False,0,False,False
03SLA0452003,False,False,False,False,False,0,False,False
03SLA0956000,True,False,False,False,False,1,True,False
03SLA2163001,False,False,False,False,False,0,False,False
03SMD2441001,False,False,False,False,False,0,False,False
03SML2352000,True,False,False,False,False,1,True,False
03SMT1852000,False,False,False,False,False,0,False,False
03SPA0743001,False,False,False,False,False,0,False,False
03SPH0863000,False,False,False,False,False,0,False,False
03SRE1438000,True,False,False,False,False,1,True,False
03SRT0234000,True,False,False,False,False,1,True,False
03SSD0356000,False,False,False,False,False,0,False,False
03SSH2150000,False,False,False,False,False,0,False,False
03SSL1556000,False,False,False,False,False,0,False,False
03SSN0943000,True,False,False,False,False,1,True,False
03SWM3057000,True,False,False,False,False,1,True,False
03SYM2761002,False,False,False,False,False,0,False,False
03TAA0137001,False,False,False,False,False,0,False,False
03TAA0343002,False,False,False,False,False,0,False,False
03TAA2934001,False,False,False,False,False,0,False,False
03TAA3050000,False,False,False,False,False,0,False,False
03TCL0159000,True,False,False,False,False,1,True,False
03TEH2347000,True,False,False,False,False,1,True,False
03TKN1657000,False,False,False,False,False,0,False,False
03TMA2352000,False,False,False,False,False,0,False,False
03TME1635002,False,False,False,False,False,0,False,False
03TME2563001,True,False,False,False,False,1,True,False
03TMH1955001,False,False,False,False,False,0,False,False
03TML2149000,False,False,False,False,False,0,False,False
03TMY0155000,False,False,False,False,False,0,False,False
03TVN0958000,False,False,False,False,False,0,False,False
03UJR0761000,False,False,False,False,False,0,False,False
03UOA0455001,False,False,False,False,False,0,False,False
03VAO0259000,False,False,False,False,False,0,False,False
03VBN3150000,False,False,False,False,False,0,False,False
03VCA2250000,False,False,False,False,False,0,False,False
03VDE2638000,True,False,False,False,False,1,True,False
03VFA2931000,False,False,False,False,False,0,False,False
03VLA2841000,False,False,False,False,False,0,False,False
03VMA0632001,False,False,False,False,False,0,False,False
03VMA0849001,False,False,False,False,False,0,False,False
03VME0542000,False,False,False,False,False,0,False,False
03VNT1636000,False,False,False,False,False,0,False,False
03VVR2837001,False,False,False,False,False,0,False,False
03VZS0352000,False,False,False,False,False,0,False,False
03WBN0454004,True,False,False,False,False,1,True,False
03WDD1749001,False,False,False,False,False,0,False,False
03WDH2359000,False,False,False,False,False,0,False,False
03WEL0162000,False,False,False,False,False,0,False,False
03WGA0340000,False,False,False,False,False,0,False,False
03WGQ0647000,False,False,False,False,False,0,False,False
03WGS2363000,True,False,False,False,False,1,True,False
03WHN1740000,False,False,False,False,False,0,False,False
03WJN1160001,False,False,False,False,False,0,False,False
03WKA2547001,True,False,False,False,False,1,True,False
03WMC0650002,False,False,False,False,False,0,False,False
03WPL1146001,True,False,False,False,False,1,True,False
03WPL1851000,False,False,False,False,False,0,False,False
03WRH0335000,False,False,False,False,False,0,False,False
03WSN2148002,False,False,False,False,False,0,False,False
03WWI0955000,True,False,False,False,False,1,True,False
03WWN1748000,False,False,False,False,False,0,False,False
03XHN0240002,False,False,False,False,False,0,False,False
03YFA1238000,False,False,False,False,False,0,False,False
03YJG0553000,False,False,False,False,False,0,False,False
03YKK1548000,False,False,False,False,False,0,False,False
03YPI0244000,False,False,False,False,False,0,False,False
03YSL2639000,True,False,False,False,False,1,True,False
03YSN0939000,False,False,False,False,False,0,False,False
03YSN1428000,True,False,False,False,False,1,True,False
03YWM0847000,False,False,False,False,False,0,False,False
03YYK0329000,False,False,False,False,False,0,False,False
03ZDA0854000,False,False,False,False,False,0,False,False
03ZLV1647002,False,False,False,False,False,0,False,False
03ZYU2443001,False,False,False,False,False,0,False,False
04AAA1560000,False,False,False,False,False,0,False,False
04AAA2839001,False,False,False,False,False,0,False,False
04AEA0563000,False,False,False,False,False,0,False,False
04AGR1949000,False,False,False,False,False,0,False,False
04AIA1352000,True,False,False,False,False,1,True,False
04AIS1759001,False,False,False,False,False,0,False,False
04AJE0753000,False,False,False,False,False,0,False,False
04AJH0256000,True,False,False,False,False,1,True,False
04ALA2855000,False,False,False,False,False,0,False,False
04ALV1038001,False,False,False,False,False,0,False,False
04AMD0252001,True,False,False,False,False,1,True,False
04AMD0936000,False,False,False,False,False,0,False,False
04ASN2556000,True,False,False,False,False,1,True,False
04BAA1334000,False,False,False,False,False,0,False,False
04BAO1739000,False,False,False,False,False,0,False,False
04BAS0542000,True,False,False,False,False,1,True,False
04BBA1040000,False,False,False,False,False,0,False,False
04BBA2263000,False,False,False,False,False,0,False,False
04BBE1248001,True,False,False,False,False,1,True,False
04BBS0148001,False,False,False,False,False,0,False,False
04BDA2854003,False,False,False,False,False,0,False,False
04BDO1452000,False,False,False,False,False,0,False,False
04BFA1537000,False,False,False,False,False,0,False,False
04BFD0258001,False,False,False,False,False,0,False,False
04BGA0743001,True,False,False,False,False,1,True,False
04BGY2358002,False,False,False,False,False,0,False,False
04BHL0550000,False,False,False,False,False,0,False,False
04BJB1344000,True,False,False,False,False,1,True,False
04BJE0844002,False,False,False,False,False,0,False,False
04BJH0257002,False,False,False,False,False,0,False,False
04BKN0860009,False,False,False,False,False,0,False,False
04BLA0935001,False,False,False,False,False,0,False,False
04BLE1459000,True,False,False,False,False,1,True,False
04BLI2763000,False,False,False,False,False,0,False,False
04BMC1257000,False,False,False,False,False,0,False,False
04BME0757000,False,False,False,False,False,0,False,False
04BML2753001,False,False,False,False,False,0,False,False
04BMT2343001,False,False,False,False,False,0,False,False
04BNY0557000,False,False,False,False,False,0,False,False
04BPL1751002,False,False,False,False,False,0,False,False
04BRA2250000,False,False,False,False,False,0,False,False
04BRA2840002,False,False,False,False,False,0,False,False
04BSE2455000,False,False,False,False,False,0,False,False
04BSN1463001,True,False,False,False,False,1,True,False
04BSN1763005,False,False,False,False,False,0,False,False
04BUI1758000,False,False,False,False,False,0,False,False
04CAA0560001,True,False,False,False,False,1,True,False
04CAA0563000,True,False,False,False,False,1,True,False
04CAA1453000,False,False,False,False,False,0,False,False
04CAO0463000,True,False,False,False,False,1,True,False
04CCN1344002,False,False,False,False,False,0,False,False
04CCS0845000,True,False,False,False,False,1,True,False
04CDS0352000,False,False,False,False,False,0,False,False
04CIL0155000,True,False,False,False,False,1,True,False
04CJE1856001,False,False,False,False,False,0,False,False
04CJE2262001,False,False,False,False,False,0,False,False
04CJN0635000,False,False,False,False,False,0,False,False
04CJN0848000,True,False,False,False,False,1,True,False
04CJN1160003,False,False,False,False,False,0,False,False
04CJN1559001,False,False,False,False,False,0,False,False
04CJN1949002,False,False,False,False,False,0,False,False
04CKG1652000,True,False,False,False,False,1,True,False
04CKN0763003,False,False,False,False,False,0,False,False
04CLA1243000,True,False,False,False,False,1,True,False
04CLE0656003,True,False,False,False,False,1,True,False
04CLE2162000,True,False,False,False,False,1,True,False
04CME2056001,False,False,False,False,False,0,False,False
04CML2048003,False,False,False,False,False,0,False,False
04CMN1150000,True,False,False,False,False,1,True,False
04CMN1562003,False,False,False,False,False,0,False,False
04CMO1856001,False,False,False,False,False,0,False,False
04CNO0746001,False,False,False,False,False,0,False,False
04CPL2263000,False,False,False,False,False,0,False,False
04CSN0439002,False,False,False,False,False,0,False,False
04CSU2857000,True,False,False,False,False,1,True,False
04CTA1037000,False,False,False,False,False,0,False,False
04DAA1737001,True,False,False,False,False,1,True,False
04DBY2148000,True,False,False,False,False,1,True,False
04DCD1960001,False,False,False,False,False,0,False,False
04DCN1055000,False,False,False,False,False,0,False,False
04DDC2042001,False,False,False,False,False,0,False,False
04DDD0858001,False,False,False,False,False,0,False,False
04DJS2136000,True,False,False,False,False,1,True,False
04DJY0747000,False,False,False,False,False,0,False,False
04DMA2862001,True,False,False,False,False,1,True,False
04DMI1462000,True,False,False,False,False,1,True,False
04DMK1057001,False,False,False,False,False,0,False,False
04DML1049000,True,False,False,False,False,1,True,False
04DML3062000,True,False,False,False,False,1,True,False
04DMN1247001,True,False,False,False,False,1,True,False
04DSE0342000,False,False,False,False,False,0,False,False
04DVA1544002,True,False,False,False,False,1,True,False
04DVA2346000,False,False,False,False,False,0,False,False
04EBR2759000,True,True,False,False,False,2,True,True
04EGO2355000,False,False,False,False,False,0,False,False
04EHT1146001,False,False,False,False,False,0,False,False
04EJT2757001,False,False,False,False,False,0,False,False
04EMM0258000,False,False,False,False,False,0,False,False
04EMY2943000,False,False,False,False,False,0,False,False
04ESA2856000,False,False,False,False,False,0,False,False
04FAN2351000,False,False,False,False,False,0,False,False
04FAY1053001,True,False,False,False,False,1,True,False
04FCE0563000,False,False,False,False,False,0,False,False
04FCE2457000,False,False,False,False,False,0,False,False
04FDY1939000,True,False,False,False,False,1,True,False
04FJE1362001,False,False,False,False,False,0,False,False
04FJS1543000,True,False,False,False,False,1,True,False
04FLD0639001,False,False,False,False,False,0,False,False
04FLE2952000,True,False,False,False,True,2,True,True
04FMT1444001,True,False,False,False,False,1,True,False
04FMT1444002,True,False,False,False,False,1,True,False
04FPA0448001,True,False,False,False,False,1,True,False
04FRD1844000,True,False,False,False,False,1,True,False
04FRT0749000,False,False,False,False,False,0,False,False
04FWG2039000,False,False,False,False,False,0,False,False
04FYA2033000,True,False,False,False,False,1,True,False
04GAO1253000,False,True,False,False,False,1,True,False
04GAO2148000,False,False,False,False,False,0,False,False
04GBY2756000,False,False,False,False,False,0,False,False
04GDD0855001,True,False,False,False,False,1,True,False
04GED1560002,False,False,False,False,False,0,False,False
04GGO0334000,True,False,False,False,False,1,True,False
04GHA1341000,False,False,False,False,False,0,False,False
04GHB0658000,False,False,False,False,False,0,False,False
04GHE1131000,False,False,False,False,False,0,False,False
04GHN0349001,False,False,False,False,False,0,False,False
04GJA2659001,False,False,False,False,False,0,False,False
04GJE1159002,False,True,False,False,False,1,True,False
04GJH2941000,False,False,False,False,False,0,False,False
04GJN0255000,False,False,False,False,False,0,False,False
04GJS1041000,False,False,False,False,False,0,False,False
04GMA0553002,True,False,False,False,False,1,True,False
04GMA2152001,False,False,False,False,False,0,False,False
04GMN2855000,True,False,False,False,False,1,True,False
04GMO1845000,False,False,False,False,False,0,False,False
04GMY0662000,False,False,False,False,False,0,False,False
04GMY1843000,False,False,False,False,False,0,False,False
04GMY1960000,False,False,False,False,False,0,False,False
04GNA2835001,True,False,False,False,False,1,True,False
04GPP2947000,False,False,False,False,False,0,False,False
04GRD1360000,False,False,False,False,False,0,False,False
04GRT2941000,False,False,False,False,False,0,False,False
04GSA0856001,False,False,False,False,False,0,False,False
04GSA2040002,False,False,False,False,False,0,False,False
04GSO0352001,False,False,False,False,False,0,False,False
04GTS0557000,True,False,False,False,False,1,True,False
04GVR2154000,False,False,False,False,False,0,False,False
04GVY1140000,False,False,False,False,False,0,False,False
04GYA2948002,False,False,False,False,False,0,False,False
04HAA1651000,False,False,False,False,False,0,False,False
04HAE2259000,False,False,False,False,False,0,False,False
04HAR1761001,False,False,False,False,False,0,False,False
04HAY2251001,False,False,False,False,False,0,False,False
04HBA1744003,False,False,False,False,False,0,False,False
04HBH2553000,True,False,False,False,False,1,True,False
04HBY2239000,False,False,False,False,False,0,False,False
04HCS0555000,False,False,False,False,False,0,False,False
04HFE2262000,True,False,False,False,False,1,True,False
04HFG0446000,True,False,False,False,False,1,True,False
04HJN0841003,False,False,False,False,False,0,False,False
04HKE1459000,False,False,False,False,False,0,False,False
04HKM3060001,True,False,False,False,False,1,True,False
04HML1652000,False,False,False,False,False,0,False,False
04HMN0361002,False,False,False,False,False,0,False,False
04HNA0762000,False,False,False,False,False,0,False,False
04HRD1249000,False,False,False,False,False,0,False,False
04HRH1531000,False,False,False,False,False,0,False,False
04HRT2656001,False,False,False,False,False,0,False,False
04HSM1441000,True,False,False,False,False,1,True,False
04HTS0337002,False,False,False,False,False,0,False,False
04HXU0163000,True,False,False,False,False,1,True,False
04HYG2038002,False,False,False,False,False,0,False,False
04ILA0936000,False,False,False,False,False,0,False,False
04IMY1854000,False,False,False,False,False,0,False,False
04JJE1756000,True,True,False,False,False,2,True,True
04JJT1254000,False,False,False,False,False,0,False,False
04JJY0655001,True,False,False,False,False,1,True,False
04JSN1655003,False,False,False,False,False,0,False,False
04KAA1039000,True,False,False,False,False,1,True,False
04KAY1862000,False,False,False,False,False,0,False,False
04KBN1152000,False,False,False,False,False,0,False,False
04KCG3062000,False,False,False,False,False,0,False,False
04KDD0939002,False,False,False,False,False,0,False,False
04KDD2756000,True,False,False,False,False,1,True,False
04KDK0140001,False,False,False,False,False,0,False,False
04KDL0140000,False,False,False,False,False,0,False,False
04KEA0434000,True,False,False,False,False,1,True,False
04KFA1749000,False,False,False,False,False,0,False,False
04KHD0743000,False,False,False,False,False,0,False,False
04KHD2053000,True,False,False,False,False,1,True,False
04KJE1249000,False,False,False,False,False,0,False,False
04KJS0255000,False,False,False,False,False,0,False,False
04KLA1535003,True,False,False,False,False,1,True,False
04KML0249001,True,False,False,False,False,1,True,False
04KMU1029000,False,False,False,False,False,0,False,False
04KNA0240001,False,False,False,False,False,0,False,False
04KNE0259000,False,False,False,False,False,0,False,False
04KOA0257000,False,False,False,False,False,0,False,False
04KPE0755000,False,False,False,False,False,0,False,False
04KSE0653001,False,False,False,False,False,0,False,False
04KSG0952002,True,False,False,False,False,1,True,False
04KSL2847000,False,False,False,False,False,0,False,False
04KTA0157000,False,False,False,False,False,0,False,False
04KYA2545003,False,False,False,False,False,0,False,False
04KYL2463001,False,False,False,False,False,0,False,False
04LAE2652000,True,False,False,False,False,1,True,False
04LAR0660000,False,False,False,False,False,0,False,False
04LAT1546000,False,False,False,False,False,0,False,False
04LBE2331000,False,False,False,False,False,0,False,False
04LBG3036000,False,False,False,True,False,1,True,False
04LCE0452000,True,False,False,False,False,1,True,False
04LDA2652000,False,False,False,False,False,0,False,False
04LDD0155001,True,False,False,False,False,1,True,False
04LDD1655000,True,False,False,False,False,1,True,False
04LED0540001,False,False,False,False,False,0,False,False
04LEE1548000,False,False,False,False,False,0,False,False
04LEE1845000,False,False,False,False,False,0,False,False
04LEE2034000,True,False,False,False,False,1,True,False
04LFC3049000,False,False,False,False,False,0,False,False
04LGA0829000,True,False,False,False,False,1,True,False
04LHO1562001,False,False,False,False,False,0,False,False
04LHY1957000,True,False,False,False,False,1,True,False
04LJN0347001,False,False,False,False,False,0,False,False
04LJS1653001,True,False,False,False,False,1,True,False
04LKE0856003,False,False,False,False,False,0,False,False
04LKG2260000,True,False,False,False,False,1,True,False
04LKH0763001,True,False,False,False,False,1,True,False
04LKM2463000,False,False,False,False,False,0,False,False
04LME0955000,False,False,False,False,False,0,False,False
04LOK0546000,False,False,False,False,False,0,False,False
04LRD3061000,True,False,False,False,False,1,True,False
04LRI0749000,False,False,False,False,False,0,False,False
04LRR1952000,True,False,False,False,False,1,True,False
04LRT0359000,False,False,False,False,False,0,False,False
04LSA3057000,True,False,False,False,False,1,True,False
04LSN2956002,True,False,False,False,True,2,True,True
04LSO1958003,True,False,False,False,False,1,True,False
04LSR1663001,False,False,False,False,False,0,False,False
04LWE0957001,True,False,False,False,False,1,True,False
04LXG2355000,False,False,False,False,False,0,False,False
04LYA1655000,True,False,False,False,False,1,True,False
04LYK1446000,True,False,False,False,False,1,True,False
04MAN0863000,True,False,False,False,False,1,True,False
04MAN1558000,False,False,False,False,False,0,False,False
04MAT2430000,False,False,False,False,False,0,False,False
04MAX2162002,False,False,False,False,False,0,False,False
04MCL1338000,True,False,False,False,False,1,True,False
04MCY2347000,False,False,False,False,False,0,False,False
04MDD1757000,False,False,False,False,False,0,False,False
04MDS3040002,False,False,False,False,False,0,False,False
04MDY0438000,False,False,False,False,False,0,False,False
04MEC2253000,False,False,False,False,False,0,False,False
04MED0553001,False,False,False,False,False,0,False,False
04MEL0948003,False,False,False,False,False,0,False,False
04MGE2446000,False,False,False,False,False,0,False,False
04MJE1058000,False,False,False,False,False,0,False,False
04MJE1552003,False,False,False,False,False,0,False,False
04MJE2061003,False,False,False,False,False,0,False,False
04MJS1344000,False,False,False,False,False,0,False,False
04MJS2960005,False,False,False,False,False,0,False,False
04MKN2558000,False,False,False,False,False,0,False,False
04MLD2044000,False,False,False,False,False,0,False,False
04MLE0553004,False,False,False,False,False,0,False,False
04MLO0343000,False,False,False,False,False,0,False,False
04MLY0156000,False,False,False,False,False,0,False,False
04MME1761000,True,False,False,False,False,1,True,False
04MNA1129001,False,False,False,False,False,0,False,False
04MNA2538001,True,False,False,False,False,1,True,False
04MPL0952001,False,False,False,False,False,0,False,False
04MRT2138002,False,False,False,False,False,0,False,False
04MTD0463001,False,False,False,False,False,0,False,False
04MTS0354001,False,False,False,False,False,0,False,False
04MWM1355000,False,False,False,False,False,0,False,False
04MYM0148000,False,False,False,False,False,0,False,False
04NCN2460000,False,False,False,False,False,0,False,False
04NLA2033002,False,False,False,False,False,0,False,False
04NME1641000,False,False,False,False,False,0,False,False
04NOR0939000,False,False,False,False,False,0,False,False
04OED0345000,True,False,False,False,False,1,True,False
04OLV0659000,False,False,False,False,False,0,False,False
04OMT1239000,True,False,False,False,False,1,True,False
04OVA0937000,True,False,False,False,False,1,True,False
04PAA2347000,True,False,False,False,False,1,True,False
04PAA2939000,False,False,False,False,False,0,False,False
04PBT0543000,False,False,False,False,False,0,False,False
04PCL1838000,True,False,False,False,False,1,True,False
04PEH1633001,True,False,False,False,False,1,True,False
04PJN0761003,False,False,False,False,False,0,False,False
04PJS0238000,True,False,False,False,False,1,True,False
04PJS0353002,True,False,False,False,False,1,True,False
04PKE0245000,True,False,False,False,False,1,True,False
04PLE1759000,False,False,False,False,False,0,False,False
04PME2846000,True,False,False,False,False,1,True,False
04PMY1561002,False,False,False,False,False,0,False,False
04PNY0343000,False,False,False,False,False,0,False,False
04PRA0349001,False,False,False,False,False,0,False,False
04PYA2641003,False,False,False,False,False,0,False,False
04QHT1151001,False,False,False,False,False,0,False,False
04QLE0254001,True,False,False,False,False,1,True,False
04RAA1739000,False,False,False,False,False,0,False,False
04RAE1336000,True,False,False,False,False,1,True,False
04REA2240001,True,False,False,False,False,1,True,False
04REN1859000,False,False,False,False,False,0,False,False
04RFE3050000,False,False,False,False,False,0,False,False
04RGS0140000,False,False,False,False,False,0,False,False
04RJH0962000,False,False,False,False,False,0,False,False
04RJN1157001,False,False,False,False,False,0,False,False
04RJS2851001,False,False,False,False,False,0,False,False
04RLD1854001,False,False,False,False,False,0,False,False
04RNL1448000,False,False,False,False,False,0,False,False
04RPA0747002,False,False,False,False,False,0,False,False
04RPA1951007,False,False,False,False,False,0,False,False
04RPP1154000,False,False,False,False,False,0,False,False
04RRA2143001,False,False,False,False,False,0,False,False
04RRD2547001,False,False,False,False,False,0,False,False
04RRD2951000,True,False,False,False,False,1,True,False
04RRH2760000,False,False,False,False,False,0,False,False
04SAD0141000,False,False,False,False,False,0,False,False
04SAE2550001,True,False,False,False,False,1,True,False
04SBS0440000,False,False,False,False,False,0,False,False
04SBS1935000,False,False,False,False,False,0,False,False
04SEA2145000,False,False,False,False,False,0,False,False
04SED1660000,False,False,False,False,False,0,False,False
04SER1945001,False,False,False,False,False,0,False,False
04SER2144001,False,False,False,False,False,0,False,False
04SFK0840000,False,False,False,False,False,0,False,False
04SGE0940000,True,False,False,False,False,1,True,False
04SGE1838000,False,False,False,False,False,0,False,False
04SGY0354000,False,False,False,False,False,0,False,False
04SGY1642000,False,False,False,False,False,0,False,False
04SGY2262000,False,False,False,False,False,0,False,False
04SGY2444002,False,False,False,False,False,0,False,False
04SJN3046002,False,False,False,False,False,0,False,False
04SJN3046004,False,False,False,False,False,0,False,False
04SJS0546000,False,False,False,False,False,0,False,False
04SKN1255000,False,False,False,False,False,0,False,False
04SLS2660000,False,False,False,False,False,0,False,False
04SLV2936000,False,False,False,False,False,0,False,False
04SMA1452000,False,False,False,False,False,0,False,False
04SME2061004,False,False,False,False,False,0,False,False
04SMK1357000,False,True,False,False,False,1,True,False
04SNL2949000,False,False,False,False,False,0,False,False
04SOY0160000,False,False,True,False,False,1,True,False
04SPL1756000,False,False,False,False,False,0,False,False
04SPR1357000,True,False,False,False,False,1,True,False
04SRD2960000,True,False,False,False,False,1,True,False
04SSN2039000,False,False,False,False,False,0,False,False
04STS2162004,True,False,False,False,False,1,True,False
04SVA3061000,True,False,False,False,False,1,True,False
04SWM0457002,False,False,False,False,False,0,False,False
04SWM1643001,False,False,False,False,False,0,False,False
04TAA1235000,False,False,False,False,False,0,False,False
04TBD1747000,True,False,False,False,False,1,True,False
04TDH0760002,True,False,False,False,False,1,True,False
04TEC0561000,True,False,False,False,False,1,True,False
04TFA1855000,False,False,False,False,False,0,False,False
04THS1560000,True,False,False,False,False,1,True,False
04TIA0441000,False,False,False,False,False,0,False,False
04TJN1860001,False,False,False,False,False,0,False,False
04TJN2352000,True,False,False,False,False,1,True,False
04TJS0662001,False,False,False,False,False,0,False,False
04TJS1454000,False,False,False,False,False,0,False,False
04TLA0462000,False,False,False,False,False,0,False,False
04TLE1251001,False,False,False,False,False,0,False,False
04TMI1149000,True,False,False,False,False,1,True,False
04TMY1560001,True,False,False,False,False,1,True,False
04TPS1544000,False,False,False,False,False,0,False,False
04TVA0131000,False,False,False,False,False,0,False,False
04TXN1546001,False,False,False,False,False,0,False,False
04ULA1147000,False,False,False,False,False,0,False,False
04UPL1562000,False,False,False,False,False,0,False,False
04VAA2039005,False,False,False,False,False,0,False,False
04VLE2262000,False,False,False,False,False,0,False,False
04VOA0759003,False,False,False,False,False,0,False,False
04VSL1060001,False,False,False,False,False,0,False,False
04VSN1632000,False,False,False,False,False,0,False,False
04VVA1653001,False,False,False,False,False,0,False,False
04VYY2357000,True,False,False,False,False,1,True,False
04WAA2061000,True,False,False,False,False,1,True,False
04WAN2461000,True,False,False,False,False,1,True,False
04WBN0862000,True,False,False,False,False,1,True,False
04WCG2962001,False,False,False,False,False,0,False,False
04WCU0337000,False,False,False,False,False,0,False,False
04WDE0956000,False,False,False,False,False,0,False,False
04WEC2953000,False,False,False,False,False,0,False,False
04WGE2957000,False,False,False,False,False,0,False,False
04WJE2432001,False,False,False,False,False,0,False,False
04WJN2847001,False,False,False,False,False,0,False,False
04WJY2057006,False,False,False,False,False,0,False,False
04WKK1859001,True,False,False,False,False,1,True,False
04WKN1954000,True,False,False,False,False,1,True,False
04WLO0244000,False,False,False,False,False,0,False,False
04WMA2552000,True,False,False,False,False,1,True,False
04WMN1653000,True,False,False,False,False,1,True,False
04WMW1763000,False,False,False,False,False,0,False,False
04WMY1437000,False,False,False,False,False,0,False,False
04WNN3056000,False,False,False,False,False,0,False,False
04WRT2350003,False,False,False,False,False,0,False,False
04WSU2349003,False,False,False,False,False,0,False,False
04WTS1153000,False,True,False,False,False,1,True,False
04WTZ0956000,True,False,False,False,False,1,True,False
04WYG0448000,True,False,False,False,False,1,True,False
04WYI1950001,False,False,False,False,False,0,False,False
04WYY1434000,True,False,False,False,False,1,True,False
04YCE1052000,False,False,False,False,False,0,False,False
04YHC0657000,False,False,False,False,False,0,False,False
04YIA3056002,False,False,False,False,False,0,False,False
04YMK2854001,True,False,False,False,False,1,True,False
04YYI0231000,False,False,False,False,False,0,False,False
04YYI1232000,False,False,False,False,False,0,False,False
04ZMI0463000,False,False,False,False,False,0,False,False
04ZSI2245000,False,False,False,False,False,0,False,False
04ZVM1063000,False,False,False,False,False,0,False,False
04ZYY1443000,False,False,False,False,False,0,False,False
05AEN1158000,False,False,False,False,False,0,False,False
05AHL1357000,False,False,False,False,False,0,False,False
05AJH1444000,False,False,False,False,False,0,False,False
05ALA0256004,False,False,False,False,False,0,False,False
05AMA0858000,False,False,False,False,False,0,False,False
05ATA1541000,False,False,False,False,False,0,False,False
05AYR2460000,False,False,False,False,False,0,False,False
05BAA0845001,False,False,False,False,False,0,False,False
05BAN1533000,True,False,False,False,False,1,True,False
05BAT0749000,True,False,False,False,False,1,True,False
05BAY3160003,False,False,False,False,False,0,False,False
05BBN2241000,False,False,False,False,False,0,False,False
05BCE2252000,False,False,False,False,False,0,False,False
05BCE2954004,False,False,False,False,False,0,False,False
05BCL2147000,False,False,False,False,False,0,False,False
05BCS0657000,False,False,False,False,False,0,False,False
05BCS1347000,True,False,False,False,False,1,True,False
05BDD1261003,False,False,False,False,False,0,False,False
05BDE0653001,False,False,False,False,False,0,False,False
05BED0957001,False,False,False,False,False,0,False,False
05BER2933001,True,False,False,False,False,1,True,False
05BFC0457000,False,False,False,False,False,0,False,False
05BGA0547001,False,False,False,False,False,0,False,False
05BIE1340001,True,False,False,False,False,1,True,False
05BIO1432000,True,False,False,False,False,1,True,False
05BJE2342000,False,False,False,False,False,0,False,False
05BJN2946003,False,False,False,False,False,0,False,False
05BJY2649000,False,False,False,False,False,0,False,False
05BKN1061001,False,False,False,False,False,0,False,False
05BLA0939003,True,False,False,False,False,1,True,False
05BLA1745000,False,False,False,False,False,0,False,False
05BME1858001,False,False,False,False,False,0,False,False
05BMK2062001,False,False,False,False,False,0,False,False
05BMK2950000,False,False,False,False,False,0,False,False
05BNY0134000,True,False,False,False,False,1,True,False
05BPR0962001,False,False,False,False,False,0,False,False
05BRA3157000,False,False,False,False,False,0,False,False
05BSE2453000,False,False,False,False,False,0,False,False
05BSN1350001,True,False,False,False,False,1,True,False
05BSN1958002,False,False,False,False,False,0,False,False
05BSZ0162000,False,False,False,False,False,0,False,False
05BSZ0162001,False,False,False,False,False,0,False,False
05BZA1340001,False,False,False,False,False,0,False,False
05CCE0560000,False,False,False,False,False,0,False,False
05CCI2549000,False,False,False,False,False,0,False,False
05CCN2244000,True,False,False,False,False,1,True,False
05CDA1060000,False,False,False,False,False,0,False,False
05CDA1260004,False,False,False,False,False,0,False,False
